serial,serialLabel,countryLabel,composerLabel,rarsRatingLabel,derivativeWorkLabel
http://www.wikidata.org/entity/Q118113933,Galactic Agency,Бельгия,,,
http://www.wikidata.org/entity/Q118109722,Ниндзяго: Восстание драконов,США,,,
http://www.wikidata.org/entity/Q118120073,Уволен на Марсе,США,,,
http://www.wikidata.org/entity/Q118112802,Presto! School of Magic,Франция,,,
http://www.wikidata.org/entity/Q118113933,Galactic Agency,Франция,,,
http://www.wikidata.org/entity/Q118145112,Хэйли в деле!,США,,,
http://www.wikidata.org/entity/Q117455649,Kiya & the Kimoja Heroes,ЮАР,,,
http://www.wikidata.org/entity/Q118109722,Ниндзяго: Восстание драконов,Дания,,,
http://www.wikidata.org/entity/Q118177939,Three Girls in Action,США,,,
http://www.wikidata.org/entity/Q118180978,Royal Prep Academy,США,,,
http://www.wikidata.org/entity/Q119474037,Summer Memories,Канада,,,
http://www.wikidata.org/entity/Q118177939,Three Girls in Action,Франция,,,
http://www.wikidata.org/entity/Q118187678,Ernest & Rebecca,Франция,,,
http://www.wikidata.org/entity/Q116980413,Милли,Новая Зеландия,,,
http://www.wikidata.org/entity/Q116453959,Secret Jouju: Guardians of Star,Республика Корея,,,
http://www.wikidata.org/entity/Q118288064,Chuparskyi University,Украина,,,
http://www.wikidata.org/entity/Q116993117,Komi Witch Lara,Республика Корея,,,
http://www.wikidata.org/entity/Q118109722,Ниндзяго: Восстание драконов,Канада,,,
http://www.wikidata.org/entity/Q118464883,Barney's World,США,,,
http://www.wikidata.org/entity/Q119774569,Мои приключения с Суперменом,США,Daniel Futcher,,
http://www.wikidata.org/entity/Q118524072,LEGO Marvel short films,США,,,
http://www.wikidata.org/entity/Q117256715,Goblin Capture: The Legend Of Treasure Mountain,Республика Корея,,,
http://www.wikidata.org/entity/Q117256790,Half Boy Half Fish,Республика Корея,,,
http://www.wikidata.org/entity/Q118641155,Остров черепа,США,,,
http://www.wikidata.org/entity/Q118641187,Кастлвания: Ноктюрн,США,,,
http://www.wikidata.org/entity/Q118499708,Q118499708,Республика Корея,,,
http://www.wikidata.org/entity/Q118464883,Barney's World,Канада,,,
http://www.wikidata.org/entity/Q118613839,Q118613839,Республика Корея,,,
http://www.wikidata.org/entity/Q117463058,Metal Cardbot,Республика Корея,,,
http://www.wikidata.org/entity/Q45280702,MaXi,Канада,,,
http://www.wikidata.org/entity/Q31180589,Naughty Nuts,Республика Корея,,,
http://www.wikidata.org/entity/Q31180828,T-Buster,Республика Корея,,,
http://www.wikidata.org/entity/Q31180795,Диноформеры,Республика Корея,,,
http://www.wikidata.org/entity/Q35200379,Jokie,Королевство Нидерландов,René Merkelbach,,
http://www.wikidata.org/entity/Q45708789,Lego Elves: Secrets of Elvendale,США,,,
http://www.wikidata.org/entity/Q42220441,Pinkalicious & Peterrific,США,,,
http://www.wikidata.org/entity/Q42231551,"Oscar, der Ballonfahrer",Германия,,,
http://www.wikidata.org/entity/Q42220441,Pinkalicious & Peterrific,Великобритания,,,
http://www.wikidata.org/entity/Q42301945,Супермонстры,США,,,
http://www.wikidata.org/entity/Q40888626,Oswaldo,Бразилия,,,
http://www.wikidata.org/entity/Q33393380,Разочарование,США,Марк Мазерсбо,,
http://www.wikidata.org/entity/Q36508917,Stretch Armstrong & The Flex Fighters,США,,,
http://www.wikidata.org/entity/Q46006819,Meine Freundin Conni,Германия,,,
http://www.wikidata.org/entity/Q46015495,Geschichten aus Mullewapp,Германия,,,
http://www.wikidata.org/entity/Q44319298,Долина муми-троллей,Финляндия,Пекка Куусисто,,
http://www.wikidata.org/entity/Q47011266,Отчаянные герои: Полная драмарама,Россия,Voodoo Highway Music & Post Inc.,,
http://www.wikidata.org/entity/Q46041424,Машины страшилки,Россия,,0+,
http://www.wikidata.org/entity/Q39071378,Блуи,США,Joff Bush,,
http://www.wikidata.org/entity/Q46042278,Машины сказки,Россия,,0+,
http://www.wikidata.org/entity/Q39045588,Rimba's Island,США,,,
http://www.wikidata.org/entity/Q39050249,Apple & Onion,США,,,
http://www.wikidata.org/entity/Q39052390,Тру и Радужное Королевство,США,,,
http://www.wikidata.org/entity/Q39072352,Quacula,США,,,
http://www.wikidata.org/entity/Q46302017,Tender Touches,США,,,
http://www.wikidata.org/entity/Q39071378,Блуи,США,Дэвид Барбер,,
http://www.wikidata.org/entity/Q39080874,La familia del barrio,Мексика,,,
http://www.wikidata.org/entity/Q46365050,The Adventures of Kid Danger,США,,,
http://www.wikidata.org/entity/Q42849603,Трансформеры: Кибервселенная,США,,,
http://www.wikidata.org/entity/Q33292599,Jamie's Got Tentacles,Франция,,,
http://www.wikidata.org/entity/Q46515790,Deep Space 69,США,,,
http://www.wikidata.org/entity/Q39046819,Эбби Хэтчер,Канада,,,
http://www.wikidata.org/entity/Q39048340,Corn & Peg,Канада,,,
http://www.wikidata.org/entity/Q39052390,Тру и Радужное Королевство,Канада,,,
http://www.wikidata.org/entity/Q39056573,The Magic School Bus Rides Again,Канада,,,
http://www.wikidata.org/entity/Q42916760,Lazy Lucy,Франция,,,
http://www.wikidata.org/entity/Q42916760,Lazy Lucy,Германия,,,
http://www.wikidata.org/entity/Q42895843,Toby's Travelling Circus,Великобритания,,,
http://www.wikidata.org/entity/Q31179946,White Heart Baekgu,Республика Корея,,,
http://www.wikidata.org/entity/Q31090867,Солнечные зайчики,Польша,,6+,
http://www.wikidata.org/entity/Q43032726,Дикие скричеры,Китай,,,
http://www.wikidata.org/entity/Q46732455,Grenadine & Peppermint,Франция,,,
http://www.wikidata.org/entity/Q42895942,The Day Henry Met…,Ирландия,,,
http://www.wikidata.org/entity/Q33101544,Dennis & Gnasher: Unleashed!,Великобритания,Роб Лорд,,
http://www.wikidata.org/entity/Q43401743,Merrie Melodies Starring Bugs Bunny & Friends,США,,,
http://www.wikidata.org/entity/Q43401719,The Merrie Melodies Show,США,,,
http://www.wikidata.org/entity/Q46993533,Босс-молокосос: Снова в деле,США,,,
http://www.wikidata.org/entity/Q47007845,Pigs Next Door,США,,,
http://www.wikidata.org/entity/Q46999704,Nelly & Caesar,Франция,,,
http://www.wikidata.org/entity/Q42131797,Q42131797,Германия,,,
http://www.wikidata.org/entity/Q47012222,Olive the Ostrich,Великобритания,,,
http://www.wikidata.org/entity/Q39071378,Блуи,Австралия,Joff Bush,,
http://www.wikidata.org/entity/Q46999704,Nelly & Caesar,Люксембург,,,
http://www.wikidata.org/entity/Q47011266,Отчаянные герои: Полная драмарама,Канада,Voodoo Highway Music & Post Inc.,,
http://www.wikidata.org/entity/Q47191208,Our Cartoon President,США,,,
http://www.wikidata.org/entity/Q46999704,Nelly & Caesar,Канада,,,
http://www.wikidata.org/entity/Q39071378,Блуи,Австралия,Дэвид Барбер,,
http://www.wikidata.org/entity/Q47007845,Pigs Next Door,Ирландия,,,
http://www.wikidata.org/entity/Q47004132,Q47004132,Германия,,,
http://www.wikidata.org/entity/Q42529787,Юникитти!,Дания,Nick Keller,,
http://www.wikidata.org/entity/Q42298787,Q42298787,Индонезия,,,
http://www.wikidata.org/entity/Q47482775,Wondrous Myths and Legends,США,,,
http://www.wikidata.org/entity/Q46295291,Harry & Bunnie,Малайзия,,,
http://www.wikidata.org/entity/Q47464862,Героическое приключение доблестного принца Ланселося,Великобритания,,,
http://www.wikidata.org/entity/Q47464862,Героическое приключение доблестного принца Ланселося,Дания,,,
http://www.wikidata.org/entity/Q31173798,Arjun - Prince of Bali,Индия,,,
http://www.wikidata.org/entity/Q47004594,Приключения Незнайки и его друзей,СССР,"Казенин, Владислав Игоревич",,
http://www.wikidata.org/entity/Q47004594,Приключения Незнайки и его друзей,СССР,"Марутаев, Михаил Александрович",,
http://www.wikidata.org/entity/Q31091707,Cracked,Канада,,,
http://www.wikidata.org/entity/Q39071378,Блуи,Великобритания,Joff Bush,,
http://www.wikidata.org/entity/Q47004365,Metalheads,Германия,,,
http://www.wikidata.org/entity/Q40761969,Борцы за свободу: Луч,США,,,
http://www.wikidata.org/entity/Q47004365,Metalheads,Великобритания,,,
http://www.wikidata.org/entity/Q47502190,Nelly & Nora,Ирландия,,,
http://www.wikidata.org/entity/Q47004594,Приключения Незнайки и его друзей,СССР,Владимир Яковлевич Шаинский,,
http://www.wikidata.org/entity/Q46471578,Something Else,Канада,,,
http://www.wikidata.org/entity/Q39071378,Блуи,Великобритания,Дэвид Барбер,,
http://www.wikidata.org/entity/Q35588246,Al-Rawi,Египет,,,
http://www.wikidata.org/entity/Q40986571,Нео-Йокио,Япония,,,
http://www.wikidata.org/entity/Q40986571,Нео-Йокио,США,,,
http://www.wikidata.org/entity/Q39072390,Q39072390,США,,,
http://www.wikidata.org/entity/Q39072389,Q39072389,США,,,
http://www.wikidata.org/entity/Q43379468,Тролли,США,,,
http://www.wikidata.org/entity/Q44319298,Долина муми-троллей,Великобритания,Пекка Куусисто,,
http://www.wikidata.org/entity/Q39125175,Буба,Россия,,,
http://www.wikidata.org/entity/Q47490878,Крэйг из царства,США,Джефф Розенсток,,
http://www.wikidata.org/entity/Q31090867,Солнечные зайчики,Беларусь,,6+,
http://www.wikidata.org/entity/Q34992082,Семён,Франция,Séverin,,
http://www.wikidata.org/entity/Q46978574,Роботы-поезда,Республика Корея,,,
http://www.wikidata.org/entity/Q42895962,Лекси и Лотти,Австралия,,,
http://www.wikidata.org/entity/Q33845187,Ariol,Франция,,,
http://www.wikidata.org/entity/Q33213162,Достаточно близко,США,Марк Мазерсбо,,
http://www.wikidata.org/entity/Q43998029,Гамби,США,,,
http://www.wikidata.org/entity/Q41497629,Байки из турне,США,,,
http://www.wikidata.org/entity/Q33845187,Ariol,Канада,,,
http://www.wikidata.org/entity/Q41573679,Вишфарт,Великобритания,,,
http://www.wikidata.org/entity/Q44211609,Q44211609,Дания,,,
http://www.wikidata.org/entity/Q30942549,Katz Fun,Китайская Республика (Тайвань),,,
http://www.wikidata.org/entity/Q42529787,Юникитти!,США,Nick Keller,,
http://www.wikidata.org/entity/Q42073138,The Travels of the Young Marco Polo,Германия,Андреас Ходж,,
http://www.wikidata.org/entity/Q3498171,Stellina,Франция,,,
http://www.wikidata.org/entity/Q3498171,Stellina,Гонконг,,,
http://www.wikidata.org/entity/Q3289521,Marcelino Bread and Wine,Япония,,,
http://www.wikidata.org/entity/Q3471948,Saladin: The Animated Series,Малайзия,,,
http://www.wikidata.org/entity/Q3289521,Marcelino Bread and Wine,Франция,,,
http://www.wikidata.org/entity/Q3473039,Upin & Ipin,Малайзия,,,
http://www.wikidata.org/entity/Q3289521,Marcelino Bread and Wine,Испания,,,
http://www.wikidata.org/entity/Q3280718,City Hunters,Аргентина,,,
http://www.wikidata.org/entity/Q3498171,Stellina,Италия,,,
http://www.wikidata.org/entity/Q3284313,"Шоу Элвина (мультсериал, 1961)",США,Росс Багдасарян,,
http://www.wikidata.org/entity/Q3509279,Стремянка и Макаронина,Чехия,Jaroslav Celba,,
http://www.wikidata.org/entity/Q3288248,Poko,Канада,,,
http://www.wikidata.org/entity/Q3517109,Подростковые дни: звезды будущего,Франция,Giovanni Cera,,
http://www.wikidata.org/entity/Q3389299,Робот и Монстр,США,Jeff Sudakin,,
http://www.wikidata.org/entity/Q3282277,Шоу Арчи,США,Рэй Эллис,,
http://www.wikidata.org/entity/Q3493339,Histeria!,США,Ричард Стоун,,
http://www.wikidata.org/entity/Q3279460,Pole Position,США,,,
http://www.wikidata.org/entity/Q3310907,Мишель Строгов,Франция,,,
http://www.wikidata.org/entity/Q3283487,Toot & Puddle,США,,,
http://www.wikidata.org/entity/Q3312000,The Gary Coleman Show,США,Хойт Куртин,,
http://www.wikidata.org/entity/Q3491813,Soupe Opéra,Франция,Garlo,,
http://www.wikidata.org/entity/Q3283817,Moby Dick and Mighty Mightor,США,Хойт Куртин,,
http://www.wikidata.org/entity/Q3284421,Where's Huddles?,США,Хойт Куртин,,
http://www.wikidata.org/entity/Q3493339,Histeria!,США,Джек Шелдон,,
http://www.wikidata.org/entity/Q3283487,Toot & Puddle,Канада,,,
http://www.wikidata.org/entity/Q3493339,Histeria!,США,Джон Филип Суза,,
http://www.wikidata.org/entity/Q3235151,Овощные истории,США,,,
http://www.wikidata.org/entity/Q3237787,Liberty's Kids,США,,,
http://www.wikidata.org/entity/Q3234560,The Little Witches,Франция,,,
http://www.wikidata.org/entity/Q3235325,The Green Squad,Франция,,,
http://www.wikidata.org/entity/Q3236259,Wild Instinct,Франция,,,
http://www.wikidata.org/entity/Q3234333,The Clangers,Великобритания,,,
http://www.wikidata.org/entity/Q3234591,Busy Buses,Великобритания,,,
http://www.wikidata.org/entity/Q3278689,Hot Wheels: Battle Force 5,США,,,
http://www.wikidata.org/entity/Q3279819,Мэри-Кейт и Эшли — суперагенты,США,,,
http://www.wikidata.org/entity/Q3280862,Super President,США,,,
http://www.wikidata.org/entity/Q3281789,Saturday Supercade,США,,,
http://www.wikidata.org/entity/Q3283116,Buford and the Galloping Ghost,США,,,
http://www.wikidata.org/entity/Q3283342,Arabian Knights,США,,,
http://www.wikidata.org/entity/Q3283805,The Amazing Chan and the Chan Clan,США,,,
http://www.wikidata.org/entity/Q3284352,Frankenstein Jr. and The Impossibles,США,,,
http://www.wikidata.org/entity/Q3284379,Partridge Family 2200 A.D.,США,,,
http://www.wikidata.org/entity/Q3284351,The Woody Woodpecker Show,США,,,
http://www.wikidata.org/entity/Q3284392,The Twisted Whiskers Show,США,,,
http://www.wikidata.org/entity/Q3277286,Новые приключения принцессы Нери,Австралия,,,
http://www.wikidata.org/entity/Q3282285,Мало Корриган,Франция,,,
http://www.wikidata.org/entity/Q3285786,Here Comes the Grump,США,,,
http://www.wikidata.org/entity/Q3286239,Спиди-гонщик: Новое поколение,США,,,
http://www.wikidata.org/entity/Q3288601,Willa's Wild Life,США,,,
http://www.wikidata.org/entity/Q3236171,The Secret Railroad,Канада,Хагуд Харди,,
http://www.wikidata.org/entity/Q3288601,Willa's Wild Life,Франция,,,
http://www.wikidata.org/entity/Q3280672,Angelina Ballerina: The Next Steps,Великобритания,,,
http://www.wikidata.org/entity/Q3295128,Мир слов,США,,,
http://www.wikidata.org/entity/Q3285799,Мастер Дождевая Капля,Австралия,,,
http://www.wikidata.org/entity/Q3296755,Mina and the Count,США,,,
http://www.wikidata.org/entity/Q3311958,George and Martha,США,,,
http://www.wikidata.org/entity/Q3311030,Heroes on Hot Wheels,Франция,,,
http://www.wikidata.org/entity/Q3317711,Моби Дик и тайна Му,Франция,,,
http://www.wikidata.org/entity/Q3321363,Mr. Baby,Франция,,,
http://www.wikidata.org/entity/Q3403482,Принцесса Шехерезада,Франция,Жерар Пулличино,,
http://www.wikidata.org/entity/Q3282638,Flight Squad,Канада,,,
http://www.wikidata.org/entity/Q3284392,The Twisted Whiskers Show,Канада,,,
http://www.wikidata.org/entity/Q3360242,"Пако, Нуки и Лола",Франция,,,
http://www.wikidata.org/entity/Q3288601,Willa's Wild Life,Канада,,,
http://www.wikidata.org/entity/Q3376811,Питер Пэн и пираты,Япония,,,
http://www.wikidata.org/entity/Q3376811,Питер Пэн и пираты,США,,,
http://www.wikidata.org/entity/Q3420623,Raymond,Франция,Jean-Philippe Goude,,
http://www.wikidata.org/entity/Q3376811,Питер Пэн и пираты,Австралия,,,
http://www.wikidata.org/entity/Q3400067,Potlach,Франция,,,
http://www.wikidata.org/entity/Q3311958,George and Martha,Канада,,,
http://www.wikidata.org/entity/Q3280995,Corduroy,США,,,
http://www.wikidata.org/entity/Q3418120,Ralf the Record Rat,Франция,,,
http://www.wikidata.org/entity/Q3419033,Rintindumb,Франция,,,
http://www.wikidata.org/entity/Q3433265,Rita and Whatsit,Япония,,,
http://www.wikidata.org/entity/Q3417558,Rahan,Франция,,,
http://www.wikidata.org/entity/Q3285775,Wait Till Your Father Gets Home,США,Pinkard & Bowden,,
http://www.wikidata.org/entity/Q3517109,Подростковые дни: звезды будущего,Италия,Angelo Poggi,,
http://www.wikidata.org/entity/Q3517109,Подростковые дни: звезды будущего,Италия,Giovanni Cera,,
http://www.wikidata.org/entity/Q3377188,Little Brown Bear,Франция,,,
http://www.wikidata.org/entity/Q3493843,Little Robots,Великобритания,,,
http://www.wikidata.org/entity/Q3280995,Corduroy,Канада,,,
http://www.wikidata.org/entity/Q3437074,Rocket Robin Hood,Канада,,,
http://www.wikidata.org/entity/Q3497055,Звездные войны: Окольные пути,США,Майкл А. Ливайн,,
http://www.wikidata.org/entity/Q3235743,Q3235743,Франция,,,
http://www.wikidata.org/entity/Q3282556,The All-New Popeye Show,Великобритания,Хойт Куртин,,
http://www.wikidata.org/entity/Q3333511,Q3333511,Франция,,,
http://www.wikidata.org/entity/Q3511847,Charley and Mimmo,Канада,,,
http://www.wikidata.org/entity/Q3510948,Q3510948,Польша,,,
http://www.wikidata.org/entity/Q3389452,Q3389452,Люксембург,,,
http://www.wikidata.org/entity/Q3314407,Milo,Франция,,,
http://www.wikidata.org/entity/Q3283161,These Are the Days,США,,,
http://www.wikidata.org/entity/Q3268507,Speed Buggy,США,Хойт Куртин,,
http://www.wikidata.org/entity/Q3412022,Pérusse Cité,Канада,François Pérusse,,
http://www.wikidata.org/entity/Q3314407,Milo,Италия,,,
http://www.wikidata.org/entity/Q3314407,Milo,Квебек,,,
http://www.wikidata.org/entity/Q3260098,Lou!,Франция,,,
http://www.wikidata.org/entity/Q3280861,Sinbad Jr. and His Magic Belt,США,,,
http://www.wikidata.org/entity/Q3509279,Стремянка и Макаронина,Чехословакия,Jaroslav Celba,,
http://www.wikidata.org/entity/Q3462653,Fırıldak Ailesi,Турция,Кем Тунчер,,
http://www.wikidata.org/entity/Q3505048,Supa Strikas,ЮАР,,,
http://www.wikidata.org/entity/Q55603855,Амфибия (мультсериал),США,,,
http://www.wikidata.org/entity/Q55595493,Anatole Latuile,Франция,,,
http://www.wikidata.org/entity/Q55611494,Форсаж: Шпионы-гонщики,США,,,
http://www.wikidata.org/entity/Q55388396,Молли из Денали,Канада,,,
http://www.wikidata.org/entity/Q48938257,The Three-Body Problem in Minecraft,Китай,,,
http://www.wikidata.org/entity/Q55616534,Lamput,Индия,,,
http://www.wikidata.org/entity/Q48941106,Приключения «Котобоя»,Россия,,,
http://www.wikidata.org/entity/Q48941805,В гостях у деда Евлампия,Россия,,,
http://www.wikidata.org/entity/Q48941952,Буквальные истории,Россия,,,
http://www.wikidata.org/entity/Q48941957,Пластилинки. Азбука,Россия,,,
http://www.wikidata.org/entity/Q48954676,Четверо в кубе,Россия,,,
http://www.wikidata.org/entity/Q48956204,Волшебные холмы,Россия,,,
http://www.wikidata.org/entity/Q55635444,Совиный дом,США,,,
http://www.wikidata.org/entity/Q55636530,Отмена,США,,,
http://www.wikidata.org/entity/Q52162040,Bobo Siebenschläfer,Германия,,,
http://www.wikidata.org/entity/Q55639697,Изысканная Нэнси Клэнси,США,,,
http://www.wikidata.org/entity/Q52205039,Jimmy Neutron: Boy Genius Shorts,США,,,
http://www.wikidata.org/entity/Q48804836,Q48804836,Италия,,,
http://www.wikidata.org/entity/Q48740748,Esme & Roy,Канада,,,
http://www.wikidata.org/entity/Q52238671,Маленький зоомагазин. Тайный мир питомцев,США,,,
http://www.wikidata.org/entity/Q55694018,Киллер с ножницами,Китай,,,
http://www.wikidata.org/entity/Q55391825,Cupcake & Dino: General Services,Бразилия,,,
http://www.wikidata.org/entity/Q48803924,Everybody Loves a Moose,Италия,,,
http://www.wikidata.org/entity/Q48804100,Dixiland,Италия,,,
http://www.wikidata.org/entity/Q48810646,Star Key,Италия,,,
http://www.wikidata.org/entity/Q48800809,Belle and Sebastian,Франция,,,
http://www.wikidata.org/entity/Q48990011,Corner Gas Animated,Канада,,,
http://www.wikidata.org/entity/Q55639066,44 котёнка,Италия,,,
http://www.wikidata.org/entity/Q55738010,Turning Mecard R,Республика Корея,,,
http://www.wikidata.org/entity/Q48800809,Belle and Sebastian,Канада,,,
http://www.wikidata.org/entity/Q52346040,Звёздные войны: Сопротивление (мультсериал),США,Майкл Тавера,,
http://www.wikidata.org/entity/Q55734640,Geo Mecha,Республика Корея,,,
http://www.wikidata.org/entity/Q48947182,Йоко,Россия,,,
http://www.wikidata.org/entity/Q49498929,Heavies tendres,Испания,,,
http://www.wikidata.org/entity/Q48947182,Йоко,Испания,,,
http://www.wikidata.org/entity/Q52883656,Andy Pirki,Индия,,,
http://www.wikidata.org/entity/Q52883525,Gattu Battu,Индия,,,
http://www.wikidata.org/entity/Q52737591,"Pipi, Pupu & Rosemary",Италия,,,
http://www.wikidata.org/entity/Q48804181,If You Give a Mouse a Cookie,США,,,
http://www.wikidata.org/entity/Q48834898,Zinba,Китай,,,
http://www.wikidata.org/entity/Q55655553,Простоквашино,Россия,Фёдор Валентинович Чистяков,,
http://www.wikidata.org/entity/Q52719090,Слэш,Италия,,,
http://www.wikidata.org/entity/Q55600139,Vermin,Франция,,,
http://www.wikidata.org/entity/Q54787803,Q54787803,Индонезия,,,
http://www.wikidata.org/entity/Q54888748,Mr. Magoo,Франция,,,
http://www.wikidata.org/entity/Q55606842,Central Park,США,,,
http://www.wikidata.org/entity/Q49000104,Лига WatchCar. Битвы чемпионов,Республика Корея,,,
http://www.wikidata.org/entity/Q48955022,Герои Энвелла,Россия,,6+,
http://www.wikidata.org/entity/Q53939029,Кунг-фу панда: Лапки судьбы,США,Лео Биренберг,,
http://www.wikidata.org/entity/Q50822571,Последние подростки на Земле,США,,,
http://www.wikidata.org/entity/Q55729363,Паровозик Дидибо,Республика Корея,,,
http://www.wikidata.org/entity/Q55729739,Монкарт: Гонки легенд,Республика Корея,,,
http://www.wikidata.org/entity/Q55734968,Минифорс,Республика Корея,,,
http://www.wikidata.org/entity/Q55737100,Banzi's Secret Diary,Республика Корея,,,
http://www.wikidata.org/entity/Q55737216,The Forks with Spiky Hands,Республика Корея,,,
http://www.wikidata.org/entity/Q55596572,Q55596572,Франция,,,
http://www.wikidata.org/entity/Q54958603,Victor and Valentino,США,Шон Паттерсон,,
http://www.wikidata.org/entity/Q54076668,Скуби-Ду и угадай кто?,США,Адам Берри,,
http://www.wikidata.org/entity/Q53951892,Luna Petunia: Return to Amazia,США,,,
http://www.wikidata.org/entity/Q50822571,Последние подростки на Земле,Канада,,,
http://www.wikidata.org/entity/Q50559645,The Little Mole and Panda,Китай,,,
http://www.wikidata.org/entity/Q51629010,Q51629010,Франция,,,
http://www.wikidata.org/entity/Q55316324,The Sisters,Франция,,,
http://www.wikidata.org/entity/Q48941555,Колобанга,Россия,,,
http://www.wikidata.org/entity/Q54405714,Paradise PD,США,,,
http://www.wikidata.org/entity/Q48731433,Эпические истории капитана Подштанника,США,Джаред Фабер,,
http://www.wikidata.org/entity/Q54622067,Ябба-Дабба Динозавры!,США,,,
http://www.wikidata.org/entity/Q48968485,Bicycle Boy,Китай,,,
http://www.wikidata.org/entity/Q55614601,Неуязвимый,США,,,
http://www.wikidata.org/entity/Q50559645,The Little Mole and Panda,Чехия,,,
http://www.wikidata.org/entity/Q55639189,Человек-муравей,США,,,
http://www.wikidata.org/entity/Q55595576,Arthur and the Minimoys,Франция,,,
http://www.wikidata.org/entity/Q54860858,Лощина (мультсериал),США,,,
http://www.wikidata.org/entity/Q53869935,The Adventures of Rocky and Bullwinkle,США,Гай Мун,,
http://www.wikidata.org/entity/Q54958428,Тука и Берти,США,,,
http://www.wikidata.org/entity/Q54999801,Луо Бао Бей,Китай,,,
http://www.wikidata.org/entity/Q54999801,Луо Бао Бей,Великобритания,,,
http://www.wikidata.org/entity/Q48801159,Yo Yo,Италия,,,
http://www.wikidata.org/entity/Q52159585,Zafari,США,,,
http://www.wikidata.org/entity/Q52721185,Q52721185,Италия,,,
http://www.wikidata.org/entity/Q55639063,3 Амигонавты,Канада,Kid Koala,,
http://www.wikidata.org/entity/Q52735616,Q52735616,Италия,,,
http://www.wikidata.org/entity/Q55094113,True: Magical Friends,Канада,,,
http://www.wikidata.org/entity/Q55094168,True: Wonderful Wishes,Канада,,,
http://www.wikidata.org/entity/Q48953167,Пузыри,Россия,,,
http://www.wikidata.org/entity/Q55072141,Зузубаленд (мультсериал),Бразилия,,,
http://www.wikidata.org/entity/Q51884215,Ballmastrz: 9009,США,,,
http://www.wikidata.org/entity/Q55388396,Молли из Денали,США,,,
http://www.wikidata.org/entity/Q55391875,Legend of the Three Caballeros,США,,,
http://www.wikidata.org/entity/Q48742831,DC девчонки-супергерои,США,,,
http://www.wikidata.org/entity/Q48731484,Ши-Ра и непобедимые принцессы,США,,,
http://www.wikidata.org/entity/Q48740748,Esme & Roy,США,,,
http://www.wikidata.org/entity/Q48743471,Bugs 'n' Daffy,США,,,
http://www.wikidata.org/entity/Q48904339,Q48904339,Китай,,,
http://www.wikidata.org/entity/Q48773556,Muppet Babies,США,,,
http://www.wikidata.org/entity/Q48813549,Хильда,Великобритания,,,
http://www.wikidata.org/entity/Q48802120,Тарантула,США,,,
http://www.wikidata.org/entity/Q48814949,"Уходи, Единорог!",США,,,
http://www.wikidata.org/entity/Q54446226,Чудеса в Гусляре,СССР,,,
http://www.wikidata.org/entity/Q55270432,Борис и Руфус,Бразилия,,,
http://www.wikidata.org/entity/Q123235738,Зук,Франция,,0+,
http://www.wikidata.org/entity/Q123550335,Агент 203,Северная Македония,,6+,
http://www.wikidata.org/entity/Q121287353,Кун Сяоси и Хаким,Саудовская Аравия,,,
http://www.wikidata.org/entity/Q122602530,Shasha & Milo,Китай,,,
http://www.wikidata.org/entity/Q122602530,Shasha & Milo,Франция,,,
http://www.wikidata.org/entity/Q122740156,Jessica's Big Little World,США,,,
http://www.wikidata.org/entity/Q121347792,Supertrons,Республика Корея,,,
http://www.wikidata.org/entity/Q122762417,Спецагент Осо: Три шага к здоровью,США,,,
http://www.wikidata.org/entity/Q124619287,Джентри Чау против монстров,США,,,
http://www.wikidata.org/entity/Q121863673,Ariel,США,,,
http://www.wikidata.org/entity/Q122898486,Tomb Raider: легенда Лары Крофт,США,,,
http://www.wikidata.org/entity/Q122899426,Голубоглазый самурай,США,,,
http://www.wikidata.org/entity/Q120463362,Runes,Франция,,,
http://www.wikidata.org/entity/Q123230113,Secret Jouju: Bijou of Star,Республика Корея,,,
http://www.wikidata.org/entity/Q124709011,Stellar Transformation,Китай,,,
http://www.wikidata.org/entity/Q122937797,Том Гейтс: Мой головокружительный мир,Великобритания,,,
http://www.wikidata.org/entity/Q123550335,Агент 203,США,,6+,
http://www.wikidata.org/entity/Q123015231,Kiki & Nuna,Китай,,,
http://www.wikidata.org/entity/Q121125994,Milo,Великобритания,,,
http://www.wikidata.org/entity/Q123980432,Happy Stuff,Китай,,,
http://www.wikidata.org/entity/Q123110427,Царство падальщиков,США,,,
http://www.wikidata.org/entity/Q121898317,Диностер,Республика Корея,,,
http://www.wikidata.org/entity/Q123238761,Hello Kitty: Super Style!,Франция,,,
http://www.wikidata.org/entity/Q124062018,Rock Paper Scissors,США,Майк Рейган,,
http://www.wikidata.org/entity/Q123550335,Агент 203,Индия,,6+,
http://www.wikidata.org/entity/Q119881267,Bossy Bear,США,,,
http://www.wikidata.org/entity/Q123352760,Chip Chilla,США,,,
http://www.wikidata.org/entity/Q120015263,Q120015263,Норвегия,Eyvind Andreas Skei,,
http://www.wikidata.org/entity/Q120015263,Q120015263,Норвегия,Ketil Schei,,
http://www.wikidata.org/entity/Q119953340,Primos,США,Джим Лэнг,,
http://www.wikidata.org/entity/Q123400770,Carol & the End of the World,США,,,
http://www.wikidata.org/entity/Q122144410,Manster Mansion,Республика Корея,,,
http://www.wikidata.org/entity/Q123238761,Hello Kitty: Super Style!,Италия,,,
http://www.wikidata.org/entity/Q123569922,Герой Внутри,Китай,,,
http://www.wikidata.org/entity/Q123550335,Агент 203,Германия,,6+,
http://www.wikidata.org/entity/Q122375817,Capsule Savor,Республика Корея,,,
